#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  3.05e+06  |2126606625|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.93739680|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.68235330|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.64454908|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.67442834|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.49776990|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.28445855|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.14092649|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.92643692|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.83719750|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.76179881|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.28581473|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.45414789|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.73121177|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.68759705|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.52653998|  PASSED  
             dab_dct| 256|     50000|       1|0.18934574|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.81281766|  PASSED  
        dab_filltree|  32|  15000000|       1|0.43294188|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.59731464|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.75191594|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.50894040|  PASSED  
