#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.33e+06  |3892653956|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.13625794|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.55183124|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.13055427|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.14243184|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.20007870|  PASSED  
        diehard_opso|   0|   2097152|     100|0.16452078|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.77690330|  PASSED  
         diehard_dna|   0|   2097152|     100|0.63957189|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.02693994|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.23789467|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.44976967|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.65234176|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.99667143|   WEAK   
     diehard_squeeze|   0|    100000|     100|0.62474343|  PASSED  
        diehard_sums|   0|       100|     100|0.36737344|  PASSED  
        diehard_runs|   0|    100000|     100|0.65861250|  PASSED  
        diehard_runs|   0|    100000|     100|0.53862367|  PASSED  
       diehard_craps|   0|    200000|     100|0.99127913|  PASSED  
       diehard_craps|   0|    200000|     100|0.53562134|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.15900046|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.89296490|  PASSED  
         sts_monobit|   1|    100000|     100|0.61245142|  PASSED  
            sts_runs|   2|    100000|     100|0.93618117|  PASSED  
          sts_serial|   1|    100000|     100|0.58461217|  PASSED  
          sts_serial|   2|    100000|     100|0.53898760|  PASSED  
          sts_serial|   3|    100000|     100|0.57155632|  PASSED  
          sts_serial|   3|    100000|     100|0.82443367|  PASSED  
          sts_serial|   4|    100000|     100|0.78087028|  PASSED  
          sts_serial|   4|    100000|     100|0.49313440|  PASSED  
          sts_serial|   5|    100000|     100|0.79755890|  PASSED  
          sts_serial|   5|    100000|     100|0.79852723|  PASSED  
          sts_serial|   6|    100000|     100|0.01576093|  PASSED  
          sts_serial|   6|    100000|     100|0.00371158|   WEAK   
          sts_serial|   7|    100000|     100|0.02202271|  PASSED  
          sts_serial|   7|    100000|     100|0.49305805|  PASSED  
          sts_serial|   8|    100000|     100|0.01098663|  PASSED  
          sts_serial|   8|    100000|     100|0.07662193|  PASSED  
          sts_serial|   9|    100000|     100|0.04312359|  PASSED  
          sts_serial|   9|    100000|     100|0.96938703|  PASSED  
          sts_serial|  10|    100000|     100|0.19122531|  PASSED  
          sts_serial|  10|    100000|     100|0.99492332|  PASSED  
          sts_serial|  11|    100000|     100|0.21679418|  PASSED  
          sts_serial|  11|    100000|     100|0.71144403|  PASSED  
