#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.51e+06  | 975018928|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.52154737|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.83038434|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.52813495|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.90175052|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.79484549|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.96155443|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.91446461|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.83556518|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.17251617|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.87147777|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.86946397|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.07725634|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.72261826|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.22595284|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.80241859|  PASSED  
             dab_dct| 256|     50000|       1|0.61861792|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.95812885|  PASSED  
        dab_filltree|  32|  15000000|       1|0.49866693|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.96241587|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.95003807|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.55210350|  PASSED  
